conf,ts,HC1,HC2,HC3,HC0,HC_CC,HC_OPF,t_opf,t_cc,consumers,nodes,unc
65016_1521529_configuration.json,45,0.0,0.0,0.0,214.58290645755528,214.7707283664103,195.27528617628752,0.5080001354217529,107.51500010490417,116,49,9
65016_1522066_configuration.json,59,0.0,0.0,0.0,287.87176480361256,287.8872852023381,277.74667993256367,0.744999885559082,84.19400000572205,37,81,7
65019_73796_configuration.json,45,0.0,0.0,0.0,-1,-1,275.3693382888494,1.1520001888275146,164.106999874115,30,104,5
65019_74430_configuration.json,45,0.0,0.0,0.0,327.5982889050845,327.54116956978186,285.3227696737572,0.4230000972747803,103.16899991035461,116,23,9
65019_74469_configuration.json,59,0.0,0.0,0.0,299.2039407018816,299.2039407018816,276.1409018831142,0.4069998264312744,24.194000005722046,71,15,7
65019_74478_configuration.json,59,0.0,0.0,0.0,291.95901139882426,291.4875332076663,278.2437755701262,0.5260000228881836,19.789999961853027,52,64,5
65019_74559_configuration.json,59,0.0,0.0,0.0,110.83197096015567,110.83197096015567,106.16377852934164,0.26199984550476074,0.36099982261657715,20,4,3
65019_74572_configuration.json,45,0.0,0.0,0.0,173.97066926086768,173.97066926086768,152.72027371530092,0.6430001258850098,52.468000173568726,85,43,7
65025_78203_configuration.json,45,0.0,0.0,0.0,-1,-1,219.64969721935475,0.45399999618530273,502.9409999847412,88,40,9
65025_80008_configuration.json,45,0.0,0.0,0.0,216.2839699629556,216.2839699629556,187.61553222263308,0.5959999561309814,59.67700004577637,72,72,7
65025_80035_configuration.json,59,0.0,0.0,0.0,206.93769354918945,206.93769354918945,183.08959371836016,0.3039999008178711,214.90700006484985,45,20,10
65025_80069_configuration.json,57,0.0,0.0,0.0,-1,-1,282.63076819709937,0.4720001220703125,502.80599999427795,82,44,11
65025_80091_configuration.json,57,0.0,0.0,0.0,212.4820342882116,208.67417208151758,191.08304997250445,0.5280001163482666,275.67399978637695,80,131,8
65025_80123_configuration.json,59,0.0,0.0,0.0,15.000000147493987,15.000000147493987,15.000000147493916,0.14600014686584473,0.18999981880187988,1,5,2
65028_84566_configuration.json,45,0.0,0.0,0.0,322.06197409014635,322.3643637426137,286.4863354589786,0.5980000495910645,62.00399994850159,125,37,7
65028_84569_configuration.json,44,0.0,0.0,0.0,-1,-1,288.13253693722976,1.2599999904632568,501.9590001106262,117,129,8
65028_84571_configuration.json,57,0.0,0.0,0.0,189.85829314088025,190.40949190311179,189.2671920300265,0.2689998149871826,19.86400008201599,18,41,6
65028_84579_configuration.json,59,0.0,0.0,0.0,15.000000147493926,15.000000147493926,15.000000147494097,0.1419999599456787,0.19000005722045898,1,3,2
65031_77802_configuration.json,56,0.0,0.0,0.0,187.57600212396105,187.57600212396105,178.5045751491284,0.31099987030029297,5.325000047683716,31,29,5
65031_77832_configuration.json,44,0.0,0.0,0.0,216.85488479269748,217.03594899337577,190.7616537015972,0.9259998798370361,154.23799991607666,96,85,7
65031_77873_configuration.json,59,0.0,0.0,0.0,0.0,0.0,0.0,0.12200021743774414,0.125,0,2,1
65031_77879_configuration.json,59,0.0,0.0,0.0,-1,-1,225.82522692032518,0.21300005912780762,128.95199990272522,29,11,5
65034_82001_configuration.json,59,0.0,0.0,0.0,300.5233245314368,300.5233245314368,276.70685569026483,0.32200002670288086,12.970999956130981,80,16,6
65034_82007_configuration.json,46,0.0,0.0,0.0,210.59733603072192,210.59733603072192,187.43606280875275,0.4029998779296875,48.15899991989136,91,22,8
65034_82068_configuration.json,59,0.0,0.0,0.0,196.32940666620516,196.32940666620516,181.57811313216402,0.19999980926513672,6.204999923706055,30,15,6
65034_82077_configuration.json,57,0.0,0.0,0.0,202.61615696173493,202.61615696173493,183.04620061485753,0.3470001220703125,21.019999980926514,68,17,7
65034_82079_configuration.json,59,0.0,0.0,0.0,176.00130341165746,176.00130341165746,167.16534202967514,0.27499985694885254,321.9739999771118,32,6,5
65037_1423398_configuration.json,59,0.0,0.0,0.0,190.224825993236,190.224825993236,181.41416752437252,0.24900007247924805,2.4210000038146973,27,14,5
65037_1423400_configuration.json,57,0.0,0.0,0.0,220.0951825909089,220.0951825909089,205.52175243363965,0.21000003814697266,12.227999925613403,35,14,8
65037_74263_configuration.json,57,0.0,0.0,0.0,309.7907103775357,309.90848797358717,280.65585568035385,0.2890000343322754,29.704999923706055,78,22,8
65037_74313_configuration.json,56,0.0,0.0,0.0,239.09412534774094,239.09412534774094,213.8298950206205,0.22900009155273438,5.065999984741211,52,11,6
65037_74315_configuration.json,57,0.0,0.0,0.0,294.81124670286187,294.81124670286187,275.38898607380577,0.26200008392333984,4.2190001010894775,52,18,5
65040_74234_configuration.json,45,0.0,0.0,0.0,316.87807312095435,316.87807312095435,284.3330684640046,0.40600013732910156,30.082000017166138,102,21,8
65040_74239_configuration.json,57,0.0,0.0,0.0,308.7825185671349,308.7825185671349,281.14944781702684,0.2950000762939453,28.818999767303467,87,13,8
65040_74253_configuration.json,57,0.0,0.0,0.0,313.4488020982876,313.4488020982876,280.65735815572486,0.2950000762939453,25.776999950408936,84,13,8
65043_775431_configuration.json,45,0.0,0.0,0.0,209.56056336146898,209.56056336146898,186.22131791812282,0.2630000114440918,35.07300019264221,80,17,8
65043_775433_configuration.json,45,0.0,0.0,0.0,320.11133317497405,320.11133317497405,284.67736652394666,0.4030001163482666,48.36899995803833,120,24,8
65043_775435_configuration.json,59,0.0,0.0,0.0,231.194207598448,231.194207598448,212.07716866232735,0.19099998474121094,6.08299994468689,38,12,7
65043_775437_configuration.json,59,0.0,0.0,0.0,319.4108993786822,319.4108993786822,282.1582979667747,0.3539998531341553,72.57400012016296,106,14,9
65043_775439_configuration.json,45,0.0,0.0,0.0,317.2579512930942,317.34118315309445,287.34422848075184,0.38300013542175293,31.499000072479248,116,20,8
65046_78243_configuration.json,59,0.0,0.0,0.0,116.05470612447475,116.05470612447475,107.16533128186309,0.20600008964538574,417.60599994659424,28,3,5
65046_78750_configuration.json,57,0.0,0.0,0.0,295.72449348746744,295.72449348746744,273.0349221569206,0.2200000286102295,11.42199993133545,54,9,7
65046_78754_configuration.json,59,0.0,0.0,0.0,302.1633360898808,302.1633360898808,276.29535159965997,0.2799999713897705,40.92700004577637,80,12,9
65046_82752_configuration.json,45,0.0,0.0,0.0,314.8749841833889,314.8749841833889,282.4780050581755,0.39299988746643066,105.63800001144409,108,17,9
65046_82774_configuration.json,45,0.0,0.0,0.0,293.34047365535133,293.20582915041643,275.9786076951716,0.45799994468688965,30.31500005722046,93,49,6
65049_2366486_configuration.json,59,0.0,0.0,0.0,109.77288589240592,109.77288589240592,105.53780768296784,0.16899991035461426,0.28600001335144043,15,3,3
65049_2366490_configuration.json,59,0.0,0.0,0.0,110.39165513584743,110.39165513584743,105.66300187538326,0.16700005531311035,0.434999942779541,16,3,4
65049_2366492_configuration.json,59,0.0,0.0,0.0,112.00222247233316,112.00222247233316,105.9133902255045,0.18400001525878906,10.105000019073486,18,3,4
65049_2366494_configuration.json,59,0.0,0.0,0.0,110.28143241857096,110.28143241857096,105.91339022550254,0.1700000762939453,0.2969999313354492,18,3,3
65049_2366496_configuration.json,59,0.0,0.0,0.0,0.0,0.0,0.0,0.11700010299682617,0.11999988555908203,0,3,1
65049_2366498_configuration.json,59,0.0,0.0,0.0,0.0,0.0,0.0,0.12399983406066895,0.11899995803833008,0,2,1
65049_775467_configuration.json,45,0.0,0.0,0.0,312.3919297997551,312.5250887294794,284.1054645291663,0.2849998474121094,21.07200002670288,89,25,7
65052_1405056_configuration.json,45,0.0,0.0,0.0,216.2483288221356,220.6750259546955,223.03621665481015,0.20400023460388184,4.444000005722046,76,21,5
65052_1405061_configuration.json,45,0.0,0.0,0.0,309.27547909020507,309.3954166052784,276.409751326482,0.4480001926422119,25.632999897003174,74,21,7
65052_1405063_configuration.json,59,0.0,0.0,0.0,302.9221978640785,302.9221978640785,278.9451805903047,0.2950000762939453,18.505000114440918,76,16,7
65052_1405067_configuration.json,45,0.0,0.0,0.0,291.0398715056343,294.8816764117151,277.459310121364,0.3920001983642578,124.1710000038147,88,20,9
65052_1405069_configuration.json,57,0.0,0.0,0.0,298.8846210408688,298.8846210408688,275.7243369205631,0.2630000114440918,16.805000066757202,68,16,7
